"","i","j","t","prob","collabType"
"325","13","56","2","0.0210104266607417","NATIONAL"
"326","13","59","2","0.0210104266607417","NATIONAL"
"327","13","65","2","0.000247715256231073","NATIONAL"
"328","13","78","2","0.000247715256231073","NATIONAL"
"329","13","81","2","0.000247715256231073","NATIONAL"
"330","13","86","2","0.0210104266607417","NATIONAL"
"331","13","87","2","0.0148177981690796","NATIONAL"
"332","13","100","2","0.0210104266607417","NATIONAL"
"333","14","11","2","0.0339472332307681","INTERNATIONAL"
"334","14","17","2","0.000405537408068889","INTERNATIONAL"
"335","14","23","2","0.0339472332307681","INTERNATIONAL"
"336","14","24","2","0.000405537408068889","INTERNATIONAL"
"337","14","25","2","0.0339472332307681","INTERNATIONAL"
"338","14","27","2","0.00175821958945504","INTERNATIONAL"
"339","14","28","2","0.000405537408068889","INTERNATIONAL"
"340","14","30","2","0.00398717063519278","INTERNATIONAL"
"341","14","31","2","0.0339472332307681","INTERNATIONAL"
"342","14","33","2","0.0339472332307681","INTERNATIONAL"
"343","14","34","2","0.00262779112592094","INTERNATIONAL"
"344","14","35","2","0.000405537408068889","INTERNATIONAL"
"345","14","36","2","0.000405537408068889","INTERNATIONAL"
"346","14","37","2","0.00172821107749668","INTERNATIONAL"
"347","14","42","2","0.000405537408068889","INTERNATIONAL"
"348","14","44","2","0.309365720838176","INTERNATIONAL"
"349","14","45","2","0.000405537408068889","INTERNATIONAL"
"350","14","47","2","0.000405537408068889","INTERNATIONAL"
"351","14","48","2","0.000405537408068889","INTERNATIONAL"
"352","14","49","2","0.000405537408068889","INTERNATIONAL"
"353","14","63","2","0.000405537408068889","INTERNATIONAL"
"354","14","68","2","0.000405537408068889","INTERNATIONAL"
"355","14","72","2","0.000405537408068889","INTERNATIONAL"
"356","14","73","2","0.000405537408068889","INTERNATIONAL"
"357","14","75","2","0.000405537408068889","INTERNATIONAL"
"358","14","83","2","0.000405537408068889","INTERNATIONAL"
"359","14","85","2","0.000405537408068889","INTERNATIONAL"
"360","14","88","2","0.000405537408068889","INTERNATIONAL"
"361","14","90","2","0.00338410485813493","INTERNATIONAL"
"362","14","93","2","0.000405537408068889","INTERNATIONAL"
"363","14","96","2","0.000405537408068889","INTERNATIONAL"
"364","14","98","2","0.000405537408068889","INTERNATIONAL"
"365","15","2","2","0.00102343245398648","REGIONAL"
"366","15","12","2","0.00102343245398648","REGIONAL"
"367","15","16","2","0.00102343245398648","REGIONAL"
"368","15","18","2","0.00102343245398648","REGIONAL"
"369","15","19","2","0.00102343245398648","REGIONAL"
"370","15","20","2","0.00102343245398648","REGIONAL"
"371","15","21","2","0.00102343245398648","REGIONAL"
"372","15","26","2","0.00102343245398648","REGIONAL"
